video_name,video_name_org,source,sub_set,label_name,label
v_01729,val_Fight_e5Dmmply_2,RWF_2000,val,fight,2
v_01730,val_Fight_etyiEs3j8x8_0,RWF_2000,val,fight,2
v_01731,val_Fight_etyiEs3j8x8_1,RWF_2000,val,fight,2
v_01732,val_Fight_etyiEs3j8x8_2,RWF_2000,val,fight,2
v_01733,val_Fight_etyiEs3j8x8_3,RWF_2000,val,fight,2
v_01734,val_Fight_etyiEs3j8x8_4,RWF_2000,val,fight,2
v_01735,val_Fight_etyiEs3j8x8_5,RWF_2000,val,fight,2
v_01736,val_Fight_etyiEs3j8x8_8,RWF_2000,val,fight,2
v_01737,val_Fight_fbtEhNq5a6E_0,RWF_2000,val,fight,2
v_01738,val_Fight_g-qjkePEXQA_0,RWF_2000,val,fight,2
v_01739,val_Fight_g-qjkePEXQA_1,RWF_2000,val,fight,2
v_01740,val_Fight_g-qjkePEXQA_2,RWF_2000,val,fight,2
v_01741,val_Fight_g-qjkePEXQA_3,RWF_2000,val,fight,2
v_01742,val_Fight_g6jdqkcdgqk_1,RWF_2000,val,fight,2
v_01743,val_Fight_g6jdqkcdgqk_2,RWF_2000,val,fight,2
v_01744,val_Fight_g6jdqkcdgqk_3,RWF_2000,val,fight,2
v_01745,val_Fight_g6jdqkcdgqk_4,RWF_2000,val,fight,2
v_01746,val_Fight_g6jdqkcdgqk_5,RWF_2000,val,fight,2
v_01747,val_Fight_hytjfg_354,RWF_2000,val,fight,2
v_01748,val_Fight_mwuiYEBdkJs_0,RWF_2000,val,fight,2
v_01749,val_Fight_mwuiYEBdkJs_1,RWF_2000,val,fight,2
v_01750,val_Fight_mwuiYEBdkJs_2,RWF_2000,val,fight,2
v_01751,val_Fight_mwuiYEBdkJs_3,RWF_2000,val,fight,2
v_01752,val_Fight_mwuiYEBdkJs_4,RWF_2000,val,fight,2
v_01753,val_Fight_mwuiYEBdkJs_5,RWF_2000,val,fight,2
v_01754,val_Fight_nVdn1krnTCQ_0,RWF_2000,val,fight,2
v_01755,val_Fight_nVdn1krnTCQ_1,RWF_2000,val,fight,2
v_01756,val_Fight_nVdn1krnTCQ_2,RWF_2000,val,fight,2
v_01757,val_Fight_nVdn1krnTCQ_3,RWF_2000,val,fight,2
v_01758,val_Fight_nVdn1krnTCQ_4,RWF_2000,val,fight,2
v_01759,val_Fight_nVdn1krnTCQ_6,RWF_2000,val,fight,2
v_01760,val_Fight_nuf-d5GugL0_0,RWF_2000,val,fight,2
v_01761,val_Fight_nuf-d5GugL0_1,RWF_2000,val,fight,2
v_01762,val_Fight_nuf-d5GugL0_10,RWF_2000,val,fight,2
v_01763,val_Fight_nuf-d5GugL0_2,RWF_2000,val,fight,2
v_01764,val_Fight_nuf-d5GugL0_3,RWF_2000,val,fight,2
v_01765,val_Fight_nuf-d5GugL0_4,RWF_2000,val,fight,2
v_01766,val_Fight_nuf-d5GugL0_5,RWF_2000,val,fight,2
v_01767,val_Fight_nuf-d5GugL0_6,RWF_2000,val,fight,2
v_01768,val_Fight_nuf-d5GugL0_7,RWF_2000,val,fight,2
v_01769,val_Fight_nuf-d5GugL0_9,RWF_2000,val,fight,2
v_01770,val_Fight_qaAclucigpY_0,RWF_2000,val,fight,2
v_01771,val_Fight_qaAclucigpY_1,RWF_2000,val,fight,2
v_01772,val_Fight_qaAclucigpY_2,RWF_2000,val,fight,2
v_01773,val_Fight_qaAclucigpY_3,RWF_2000,val,fight,2
v_01774,val_Fight_tf_X7GtOGyE_0,RWF_2000,val,fight,2
v_01775,val_Fight_tf_X7GtOGyE_1,RWF_2000,val,fight,2
v_01776,val_Fight_tf_X7GtOGyE_2,RWF_2000,val,fight,2
v_01777,val_Fight_tf_X7GtOGyE_3,RWF_2000,val,fight,2
v_01778,val_Fight_trtrhrt_1039,RWF_2000,val,fight,2
v_01779,val_Fight_trtrhrt_1040,RWF_2000,val,fight,2
v_01780,val_Fight_trtrhrt_1048,RWF_2000,val,fight,2
v_01781,val_Fight_trtrhrt_1049,RWF_2000,val,fight,2
v_01782,val_Fight_trtrhrt_1050,RWF_2000,val,fight,2
v_01783,val_Fight_trtrhrt_1053,RWF_2000,val,fight,2
v_01784,val_Fight_trtrhrt_1054,RWF_2000,val,fight,2
v_01785,val_Fight_v4dhdnsxiX4_0,RWF_2000,val,fight,2
v_01786,val_Fight_v4dhdnsxiX4_1,RWF_2000,val,fight,2
v_01787,val_Fight_v4dhdnsxiX4_2,RWF_2000,val,fight,2
v_01788,val_Fight_v4dhdnsxiX4_3,RWF_2000,val,fight,2
v_01789,val_Fight_xDjgfhGt-YA_0,RWF_2000,val,fight,2
v_01790,val_Fight_y_vX9FtjLaQ_0,RWF_2000,val,fight,2
v_01791,val_Fight_y_vX9FtjLaQ_1,RWF_2000,val,fight,2
v_01792,val_Fight_y_vX9FtjLaQ_2,RWF_2000,val,fight,2
v_01793,val_Fight_y_vX9FtjLaQ_3,RWF_2000,val,fight,2
v_01794,val_Fight_y_vX9FtjLaQ_4,RWF_2000,val,fight,2
v_01795,val_Fight_y_vX9FtjLaQ_5,RWF_2000,val,fight,2
v_01796,val_Fight_y_vX9FtjLaQ_6,RWF_2000,val,fight,2
v_01797,val_Fight_zOqs7Oh9oDM_0,RWF_2000,val,fight,2
v_01798,val_Fight_zOqs7Oh9oDM_1,RWF_2000,val,fight,2
v_01799,val_Fight_zOqs7Oh9oDM_2,RWF_2000,val,fight,2
v_01800,val_Fight_zOqs7Oh9oDM_3,RWF_2000,val,fight,2
v_01801,val_NonFight_10uSOcwS_0,RWF_2000,val,nonfight,1
v_01802,val_NonFight_1AURh0Wj_0,RWF_2000,val,nonfight,1
v_01803,val_NonFight_1MVS2QPWbHc_0,RWF_2000,val,nonfight,1
v_01804,val_NonFight_1MVS2QPWbHc_1,RWF_2000,val,nonfight,1
v_01805,val_NonFight_1W8hsVvyKt4_0,RWF_2000,val,nonfight,1
v_01806,val_NonFight_1W8hsVvyKt4_1,RWF_2000,val,nonfight,1
v_01807,val_NonFight_1W8hsVvyKt4_2,RWF_2000,val,nonfight,1
v_01808,val_NonFight_1W8hsVvyKt4_3,RWF_2000,val,nonfight,1
v_01809,val_NonFight_2lrARl7utL4_0,RWF_2000,val,nonfight,1
v_01810,val_NonFight_2lrARl7utL4_1,RWF_2000,val,nonfight,1
v_01811,val_NonFight_2lrARl7utL4_2,RWF_2000,val,nonfight,1
v_01812,val_NonFight_2qFnVnnZ_0,RWF_2000,val,nonfight,1
v_01813,val_NonFight_32wXo9Dt_0,RWF_2000,val,nonfight,1
v_01814,val_NonFight_39BFeYnbu-I_0,RWF_2000,val,nonfight,1
v_01815,val_NonFight_4I1DGWsh_0,RWF_2000,val,nonfight,1
v_01816,val_NonFight_4p2iGvo8_0,RWF_2000,val,nonfight,1
v_01817,val_NonFight_66U2c3YMjOI_0,RWF_2000,val,nonfight,1
v_01818,val_NonFight_66U2c3YMjOI_1,RWF_2000,val,nonfight,1
v_01819,val_NonFight_6Rl7q_kXYbg_0,RWF_2000,val,nonfight,1
v_01820,val_NonFight_6doZoiaG9PM_0,RWF_2000,val,nonfight,1
v_01821,val_NonFight_6doZoiaG9PM_1,RWF_2000,val,nonfight,1
v_01822,val_NonFight_6doZoiaG9PM_2,RWF_2000,val,nonfight,1
v_01823,val_NonFight_6doZoiaG9PM_3,RWF_2000,val,nonfight,1
v_01824,val_NonFight_7emxm3za_0,RWF_2000,val,nonfight,1
v_01825,val_NonFight_7gLKFV5voOg_0,RWF_2000,val,nonfight,1
v_01826,val_NonFight_8SmT9rE9_0,RWF_2000,val,nonfight,1
v_01827,val_NonFight_8m3onRfr_0,RWF_2000,val,nonfight,1
v_01828,val_NonFight_8s3rES1a_0,RWF_2000,val,nonfight,1
v_01829,val_NonFight_8tWVjrUW_0,RWF_2000,val,nonfight,1
v_01830,val_NonFight_9JxNZtUK_0,RWF_2000,val,nonfight,1
v_01831,val_NonFight_9kly-mpQczg_0,RWF_2000,val,nonfight,1
v_01832,val_NonFight_9kly-mpQczg_1,RWF_2000,val,nonfight,1
v_01833,val_NonFight_A7FCl8G35Cs_0,RWF_2000,val,nonfight,1
v_01834,val_NonFight_A7FCl8G35Cs_1,RWF_2000,val,nonfight,1
v_01835,val_NonFight_Assault006_x264_0,RWF_2000,val,nonfight,1
v_01836,val_NonFight_Assault006_x264_1,RWF_2000,val,nonfight,1
v_01837,val_NonFight_BOnEkkm1_0,RWF_2000,val,nonfight,1
v_01838,val_NonFight_Bp3wCVsS_0,RWF_2000,val,nonfight,1
v_01839,val_NonFight_BySljls4_0,RWF_2000,val,nonfight,1
v_01840,val_NonFight_CrBTbDcb_0,RWF_2000,val,nonfight,1
v_01841,val_NonFight_Cw0HuNI5_0,RWF_2000,val,nonfight,1
v_01842,val_NonFight_DeCoZoey_0,RWF_2000,val,nonfight,1
v_01843,val_NonFight_E9SvEiNt_0,RWF_2000,val,nonfight,1
v_01844,val_NonFight_EB08Cq4t_0,RWF_2000,val,nonfight,1
v_01845,val_NonFight_EFv961C5RgY_0,RWF_2000,val,nonfight,1
v_01846,val_NonFight_F6kgeh23_0,RWF_2000,val,nonfight,1
v_01847,val_NonFight_Fds7C6sp_0,RWF_2000,val,nonfight,1
v_01848,val_NonFight_FpDZIe2z_0,RWF_2000,val,nonfight,1
v_01849,val_NonFight_Fwhi4UNI_0,RWF_2000,val,nonfight,1
v_01850,val_NonFight_GCgD8AkV_0,RWF_2000,val,nonfight,1
v_01851,val_NonFight_GXvqyqYi_0,RWF_2000,val,nonfight,1
v_01852,val_NonFight_GYvqfFzN_0,RWF_2000,val,nonfight,1
v_01853,val_NonFight_I-QiUMPTWNE_0,RWF_2000,val,nonfight,1
v_01854,val_NonFight_I-QiUMPTWNE_1,RWF_2000,val,nonfight,1
v_01855,val_NonFight_I-QiUMPTWNE_2,RWF_2000,val,nonfight,1
v_01856,val_NonFight_I3rTHE3L_0,RWF_2000,val,nonfight,1
v_01857,val_NonFight_I9OYGpUd_0,RWF_2000,val,nonfight,1
v_01858,val_NonFight_IMA4zYs83Lo_0,RWF_2000,val,nonfight,1
v_01859,val_NonFight_IvimSdBV_0,RWF_2000,val,nonfight,1
v_01860,val_NonFight_JECBfnp2ZXc_0,RWF_2000,val,nonfight,1
v_01861,val_NonFight_JECBfnp2ZXc_1,RWF_2000,val,nonfight,1
v_01862,val_NonFight_JECBfnp2ZXc_2,RWF_2000,val,nonfight,1
v_01863,val_NonFight_JOMXfA1R_0,RWF_2000,val,nonfight,1
v_01864,val_NonFight_K4qpMWJS_0,RWF_2000,val,nonfight,1
v_01865,val_NonFight_LKdiIccO_0,RWF_2000,val,nonfight,1
v_01866,val_NonFight_LoQZojhn_0,RWF_2000,val,nonfight,1
v_01867,val_NonFight_LruY67tu_0,RWF_2000,val,nonfight,1
v_01868,val_NonFight_LtfqEsod_0,RWF_2000,val,nonfight,1
v_01869,val_NonFight_MrEU15Ug_0,RWF_2000,val,nonfight,1
v_01870,val_NonFight_MxkTo5F-nvU_0,RWF_2000,val,nonfight,1
v_01871,val_NonFight_N8M1mmW9_0,RWF_2000,val,nonfight,1
v_01872,val_NonFight_NQpYodM6_0,RWF_2000,val,nonfight,1
v_01873,val_NonFight_NW4ndzCa_0,RWF_2000,val,nonfight,1
v_01874,val_NonFight_NWIc3Yat_0,RWF_2000,val,nonfight,1
v_01875,val_NonFight_NWqRgoGh_0,RWF_2000,val,nonfight,1
v_01876,val_NonFight_NYvOWjLU_0,RWF_2000,val,nonfight,1
v_01877,val_NonFight_NeyOxUHJ_0,RWF_2000,val,nonfight,1
v_01878,val_NonFight_Nlopikk0zhE_0,RWF_2000,val,nonfight,1
v_01879,val_NonFight_NnUOjff0_0,RWF_2000,val,nonfight,1
v_01880,val_NonFight_NoUdd8wq_0,RWF_2000,val,nonfight,1
v_01881,val_NonFight_O2rd3LTv_0,RWF_2000,val,nonfight,1
v_01882,val_NonFight_Ob0YCDgS_0,RWF_2000,val,nonfight,1
v_01883,val_NonFight_PL8idmS7_0,RWF_2000,val,nonfight,1
v_01884,val_NonFight_PNgE-OKjhgU_0,RWF_2000,val,nonfight,1
v_01885,val_NonFight_PNgE-OKjhgU_1,RWF_2000,val,nonfight,1
v_01886,val_NonFight_PaTrwJbs_0,RWF_2000,val,nonfight,1
v_01887,val_NonFight_QRJFLxqK_0,RWF_2000,val,nonfight,1
v_01888,val_NonFight_Qj3oZsaqNGE_0,RWF_2000,val,nonfight,1
v_01889,val_NonFight_RIXaF_TkLlU_0,RWF_2000,val,nonfight,1
v_01890,val_NonFight_RIXaF_TkLlU_1,RWF_2000,val,nonfight,1
v_01891,val_NonFight_RIXaF_TkLlU_2,RWF_2000,val,nonfight,1
v_01892,val_NonFight_RQt37bnC_0,RWF_2000,val,nonfight,1
v_01893,val_NonFight_Ry5c1PbcIa0_0,RWF_2000,val,nonfight,1
v_01894,val_NonFight_S8jXc3sP_0,RWF_2000,val,nonfight,1
v_01895,val_NonFight_SJRnWfHAx_E_0,RWF_2000,val,nonfight,1
v_01896,val_NonFight_SJRnWfHAx_E_1,RWF_2000,val,nonfight,1
v_01897,val_NonFight_SJRnWfHAx_E_2,RWF_2000,val,nonfight,1
v_01898,val_NonFight_TP6mtOzL_0,RWF_2000,val,nonfight,1
v_01899,val_NonFight_UoS3KEYq_0,RWF_2000,val,nonfight,1
v_01900,val_NonFight_VF8M3gXp_0,RWF_2000,val,nonfight,1
v_01901,val_NonFight_VGKvz9qZ_0,RWF_2000,val,nonfight,1
v_01902,val_NonFight_VIPpAkyG_0,RWF_2000,val,nonfight,1
v_01903,val_NonFight_VTOPSZvF_0,RWF_2000,val,nonfight,1
v_01904,val_NonFight_VVQBImyG_0,RWF_2000,val,nonfight,1
v_01905,val_NonFight_VtIQbKvy_0,RWF_2000,val,nonfight,1
v_01906,val_NonFight_VzHfmJeI_0,RWF_2000,val,nonfight,1
v_01907,val_NonFight_WPXtCPPS_0,RWF_2000,val,nonfight,1
v_01908,val_NonFight_Wq0BuA8GM84_0,RWF_2000,val,nonfight,1
v_01909,val_NonFight_Wq0BuA8GM84_1,RWF_2000,val,nonfight,1
v_01910,val_NonFight_Xcd0v-KhKL4_0,RWF_2000,val,nonfight,1
v_01911,val_NonFight_YDOJvzChqSg_0,RWF_2000,val,nonfight,1
v_01912,val_NonFight_YL1qlr23_0,RWF_2000,val,nonfight,1
v_01913,val_NonFight_YYCGcBuE_0,RWF_2000,val,nonfight,1
v_01914,val_NonFight_Yf55ftZR_0,RWF_2000,val,nonfight,1
v_01915,val_NonFight_Yma07mlW_0,RWF_2000,val,nonfight,1
v_01916,val_NonFight_YukOkfIj_0,RWF_2000,val,nonfight,1
v_01917,val_NonFight_ZCUy99AN_0,RWF_2000,val,nonfight,1
v_01918,val_NonFight_ZCa5f4yq_0,RWF_2000,val,nonfight,1
v_01919,val_NonFight_ZwhC7Kyg_0,RWF_2000,val,nonfight,1
v_01920,val_NonFight_aZxUVVqk_0,RWF_2000,val,nonfight,1
v_01921,val_NonFight_bW2vHhYbzHM_0,RWF_2000,val,nonfight,1
v_01922,val_NonFight_bW2vHhYbzHM_1,RWF_2000,val,nonfight,1
v_01923,val_NonFight_cpFWuHXF_0,RWF_2000,val,nonfight,1
v_01924,val_NonFight_cw8fPfUL_0,RWF_2000,val,nonfight,1
v_01925,val_NonFight_e8jli13nLaM_0,RWF_2000,val,nonfight,1
v_01926,val_NonFight_eb4Oant1_0,RWF_2000,val,nonfight,1
v_01927,val_NonFight_egQvmVL2_0,RWF_2000,val,nonfight,1
v_01928,val_NonFight_etyiEs3j8x8_0,RWF_2000,val,nonfight,1
v_01929,val_NonFight_etyiEs3j8x8_1,RWF_2000,val,nonfight,1
v_01930,val_NonFight_etyiEs3j8x8_2,RWF_2000,val,nonfight,1
v_01931,val_NonFight_fGyFpyjd_0,RWF_2000,val,nonfight,1
v_01932,val_NonFight_fO2vb61DcUk_0,RWF_2000,val,nonfight,1
v_01933,val_NonFight_fO2vb61DcUk_1,RWF_2000,val,nonfight,1
v_01934,val_NonFight_g7fqR4gn_0,RWF_2000,val,nonfight,1
v_01935,val_NonFight_g8SVNUCm_0,RWF_2000,val,nonfight,1
v_01936,val_NonFight_gJV3TuKF_0,RWF_2000,val,nonfight,1
v_01937,val_NonFight_iE9hzgQD_0,RWF_2000,val,nonfight,1
v_01938,val_NonFight_iJ5Q1tar_0,RWF_2000,val,nonfight,1
v_01939,val_NonFight_jpYrguiW_0,RWF_2000,val,nonfight,1
v_01940,val_NonFight_kApoSGPK_0,RWF_2000,val,nonfight,1
v_01941,val_NonFight_kMgCk8Ku_0,RWF_2000,val,nonfight,1
v_01942,val_NonFight_l82NDOvk_0,RWF_2000,val,nonfight,1
v_01943,val_NonFight_mwuiYEBdkJs_0,RWF_2000,val,nonfight,1
v_01944,val_NonFight_mwuiYEBdkJs_1,RWF_2000,val,nonfight,1
v_01945,val_NonFight_myaBOqJ3_0,RWF_2000,val,nonfight,1
v_01946,val_NonFight_nTsOksk7_0,RWF_2000,val,nonfight,1
v_01947,val_NonFight_nVdn1krnTCQ_0,RWF_2000,val,nonfight,1
v_01948,val_NonFight_nVdn1krnTCQ_1,RWF_2000,val,nonfight,1
v_01949,val_NonFight_nVdn1krnTCQ_2,RWF_2000,val,nonfight,1
v_01950,val_NonFight_ngv36FBY_0,RWF_2000,val,nonfight,1
v_01951,val_NonFight_nuf-d5GugL0_0,RWF_2000,val,nonfight,1
v_01952,val_NonFight_nuf-d5GugL0_1,RWF_2000,val,nonfight,1
v_01953,val_NonFight_nuf-d5GugL0_2,RWF_2000,val,nonfight,1
v_01954,val_NonFight_oXeSTCLT_0,RWF_2000,val,nonfight,1
v_01955,val_NonFight_ojZVUz7i_0,RWF_2000,val,nonfight,1
v_01956,val_NonFight_q4jlVJRb_0,RWF_2000,val,nonfight,1
v_01957,val_NonFight_qFfqTQm0_0,RWF_2000,val,nonfight,1
v_01958,val_NonFight_qaAclucigpY_0,RWF_2000,val,nonfight,1
v_01959,val_NonFight_qaAclucigpY_1,RWF_2000,val,nonfight,1
v_01960,val_NonFight_qaAclucigpY_2,RWF_2000,val,nonfight,1
v_01961,val_NonFight_qyRJeYN5_0,RWF_2000,val,nonfight,1
v_01962,val_NonFight_r0mVR4J6_0,RWF_2000,val,nonfight,1
v_01963,val_NonFight_rJbh1niy_0,RWF_2000,val,nonfight,1
v_01964,val_NonFight_rtSWit6k_0,RWF_2000,val,nonfight,1
v_01965,val_NonFight_rwg8hp5X_0,RWF_2000,val,nonfight,1
v_01966,val_NonFight_scznszmE_0,RWF_2000,val,nonfight,1
v_01967,val_NonFight_tSk5CEXB_0,RWF_2000,val,nonfight,1
v_01968,val_NonFight_tf_X7GtOGyE_0,RWF_2000,val,nonfight,1
v_01969,val_NonFight_tf_X7GtOGyE_1,RWF_2000,val,nonfight,1
v_01970,val_NonFight_tf_X7GtOGyE_2,RWF_2000,val,nonfight,1
v_01971,val_NonFight_tivF4CAg_0,RWF_2000,val,nonfight,1
v_01972,val_NonFight_twBrsDhF_0,RWF_2000,val,nonfight,1
v_01973,val_NonFight_u-VcErKk6Qs_0,RWF_2000,val,nonfight,1
v_01974,val_NonFight_uZLLdl2P_0,RWF_2000,val,nonfight,1
v_01975,val_NonFight_utRmPckr_0,RWF_2000,val,nonfight,1
v_01976,val_NonFight_v1Sb6NhU_0,RWF_2000,val,nonfight,1
v_01977,val_NonFight_v4dhdnsxiX4_0,RWF_2000,val,nonfight,1
v_01978,val_NonFight_v4dhdnsxiX4_1,RWF_2000,val,nonfight,1
v_01979,val_NonFight_v4dhdnsxiX4_2,RWF_2000,val,nonfight,1
v_01980,val_NonFight_vAV3vIGr_0,RWF_2000,val,nonfight,1
v_01981,val_NonFight_vDeu44Su_0,RWF_2000,val,nonfight,1
v_01982,val_NonFight_vKUjLaXO_0,RWF_2000,val,nonfight,1
v_01983,val_NonFight_vXGRa5D6_0,RWF_2000,val,nonfight,1
v_01984,val_NonFight_w6VytllR_0,RWF_2000,val,nonfight,1
v_01985,val_NonFight_wMcODEtzJIA_0,RWF_2000,val,nonfight,1
v_01986,val_NonFight_wMcODEtzJIA_1,RWF_2000,val,nonfight,1
v_01987,val_NonFight_wyLoweAn_9Q_0,RWF_2000,val,nonfight,1
v_01988,val_NonFight_wyLoweAn_9Q_1,RWF_2000,val,nonfight,1
v_01989,val_NonFight_xRbCHA5YTi8_0,RWF_2000,val,nonfight,1
v_01990,val_NonFight_xV69l7Vj_0,RWF_2000,val,nonfight,1
v_01991,val_NonFight_y2pGPMqikJg_0,RWF_2000,val,nonfight,1
v_01992,val_NonFight_y2pGPMqikJg_1,RWF_2000,val,nonfight,1
v_01993,val_NonFight_yFaADLZw_0,RWF_2000,val,nonfight,1
v_01994,val_NonFight_yN11pFfP_0,RWF_2000,val,nonfight,1
v_01995,val_NonFight_zGBzk5SeJOw_0,RWF_2000,val,nonfight,1
v_01996,val_NonFight_zGBzk5SeJOw_1,RWF_2000,val,nonfight,1
v_01997,val_NonFight_zMbmPG71_0,RWF_2000,val,nonfight,1
v_01998,val_NonFight_zOqs7Oh9oDM_0,RWF_2000,val,nonfight,1
v_01999,val_NonFight_zWevuNTR_0,RWF_2000,val,nonfight,1
v_02000,val_NonFight_zsvJyWXp_0,RWF_2000,val,nonfight,1
